OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
1788,S/I-LWKS/2,BHCS,2,114.917307101,958.412109375,124.422075352903
1789,S/I-LWKS/2,BHCS,2,41.9321247808,114.708984375,45.3739490861545
1790,S/I-LWKS/2,BHCS,2,140.525827775,1079.947265625,152.31913447651
1791,S/I-LWKS/2,BHCS,2,65.1186353863,308.1171875,70.5443271235319
1792,S/I-LWKS/2,BHCS,2,102.763750019,572.685546875,111.371737904378
1793,S/I-LWKS/2,BHCS,1,633.393897233,24104.01171875,685.588487723008
1794,S/I-LWKS/2,BHCS,1,30.4672764264,62.576171875,32.9774178870305
1795,S/I-LWKS/2,BHCS,1,43.5504112295,118.59765625,47.1157639905602
1796,S/I-LWKS/2,BHCS,1,54.4942004377,139.34375,58.9399386437056
1797,S/I-LWKS/2,BHCS,2,217.823635274,1423.8671875,236.214054650936
1798,S/I-LWKS/2,BHCS,2,152.891687951,1216.857421875,165.685418304973
1799,S/I-LWKS/2,BHCS,1,75.5994171206,363.951171875,81.8649562363168
1800,S/I-LWKS/2,BHCS,2,410.166143701,9864.630859375,444.096129131086
1801,S/I-LWKS/2,BHCS,2,389.562839716,10150.01953125,422.014190043072
1802,S/I-LWKS/2,BHCS,2,355.20237294,4129.140625,384.357979220436
1803,S/I-LWKS/2,BHCS,2,64.838213026,309.673828125,70.2280864710081
1804,S/I-LWKS/2,BHCS,1,86.9883138392,325.40234375,94.2698890840534
1805,S/I-LWKS/2,BHCS,1,84.5767529074,493.220703125,91.6317419923146
1806,S/I-LWKS/2,BHCS,1,57.2749663057,189.1953125,62.0189629905808
1807,S/I-LWKS/2,BHCS,2,226.422128972,3413.767578125,245.133854746502
1808,S/I-LWKS/2,BHCS,1,59.8529613408,262.603515625,64.8236996667533
1809,S/I-LWKS/2,BHCS,2,142.007758661,1301.869140625,153.70914479584
1810,S/I-LWKS/2,BHCS,2,169.322011684,1923.546875,183.378447934898
1811,S/I-LWKS/2,BHCS,1,130.029323777,898.712890625,140.945521570776
1812,S/I-LWKS/2,BHCS,2,95.7414072442,538.814453125,103.798197210656
1813,S/I-LWKS/2,BHCS,2,266.196617512,2942.9375,288.390220258989
1814,S/I-LWKS/2,BHCS,2,125.443104738,833.568359375,135.810284892475
1815,S/I-LWKS/2,BHCS,2,186.647705304,1482.259765625,202.017819373292
1816,S/I-LWKS/2,BHCS,1,112.79213831,707.62109375,122.146987540288
1817,S/I-LWKS/2,BHCS,2,136.813568677,733.224609375,147.934283285304
1818,S/I-LWKS/2,BHCS,2,229.914573473,2309.845703125,249.02625195884
1819,S/I-LWKS/2,BHCS,2,158.560157824,1567.890625,171.696313223815
1820,S/I-LWKS/2,BHCS,2,279.454995194,2035.978515625,302.59094744367
1821,S/I-PTI/2,BHCS,1,83.4901194882,530.21875,90.3850107784038
1822,S/I-PTI/2,BHCS,1,146.965267204,1170.421875,158.940182209629
1823,S/I-PTI/2,BHCS,1,146.121475769,680.353515625,158.128726375147
1824,S/I-SKC/2,BHCS,2,153.464334206,1552.0546875,166.168298168701
1825,S/I-SKC/2,BHCS,2,722.35899795,35415.9296875,782.109280439082
1826,S/I-SKC/2,BHCS,2,107.893218966,806.466796875,116.771373512603
1827,S/I-SKC/2,BHCS,2,363.524122729,5785.4296875,393.758298415543
1828,S/I-SKC/2,BHCS,1,195.062900554,1926.54296875,211.55879888738
1829,S/I-SKC/2,BHCS,1,219.383715253,2325.072265625,237.500868435995
1830,S/I-SKC/2,BHCS,1,66.8947437517,303.671875,72.355619666643
1831,S/I-SKC/2,BHCS,2,2916.62937481,132240.734375,3157.12863482303
1832,S/I-SKC/2,BHCS,1,71.396218141,358.734375,77.2845615700065
1833,S/I-SKC/2,BHCS,1,141.519361165,1561.529296875,153.115324311147
1834,S/I-SKC/2,BHCS,1,64.8044838749,267.96875,70.1335122299664
1835,S/I-TCE/2,BHCB,95,1281.02810722,84935.998046875,1386.4138997887
1836,S/I-TCE/2,BHCB,125,711.253540878,30752.375,770.243902344303
1837,S/I-TCE/2,BHCB,45,667.714632211,24927.6953125,722.734412987741
1838,S/I-TCE/2,BHCB,55,728.447123834,25549.767578125,788.581211942079
1839,S/I-TCE/2,BHCB,140,716.408461457,38965.576171875,776.24347458082
1840,S/I-TCE/2,BHCB,140,569.856554179,19928.412109375,616.835647065651
1841,S/I-TCE/2,BHCS,3,740.04427867,35205.306640625,801.908895722329
1842,S/I-TCE/2,BHCB,50,668.467100258,29351.69140625,724.536855819893
1843,S/I-TCE/2,BHCB,45,225.321429141,3474.703125,244.27781857667
1844,S/I-TCE/2,BHCS,5,368.791608149,8503.220703125,399.64359680279
1845,S/I-TCE/2,BHCS,8,630.250034553,26490.76953125,682.301415716213
1846,S/I-TCE/2,BHCS,5,344.908251947,8295.42578125,373.733015120694
1847,S/I-TCE/2,BHCB,25,315.915069103,5553.7734375,342.149178258231
1848,S/I-TCE/2,BHCS,1,98.8573404544,697.38671875,107.118042897341
1849,S/I-TCE/2,BHCS,8,523.86096248,16229.482421875,568.368755383629
1850,S/I-TCE/2,BHCB,110,647.544337442,20956.458984375,701.288240456685
1851,S/I-TCE/2,BHCB,140,773.473866481,42690.107421875,837.96217803169
1852,S/I-TCE/2,BHCB,105,514.140996094,20226.56640625,557.114858509834
1853,S/I-TCE/2,BHCB,100,519.985626894,16929.544921875,562.862600895269
1854,S/I-TCE/2,BHCB,70,430.753449412,13606.669921875,466.573089128455
1855,S/I-TCE/2,BHCB,70,426.274146861,13175.486328125,461.771120283225
1856,S/I-TCE/2,BHCB,70,408.336263216,11805.72265625,442.02920951589
1857,S/I-TCE/2,BHCB,185,1478.93904473,93390.30859375,1601.80440892166
1858,S/I-TCE/2,BHCB,115,877.637696802,51797.8984375,951.707250265361
1859,S/I-TCE/2,BHCB,110,876.088578635,48743.18359375,950.212772386044
1860,S/I-TCE/2,BHCB,20,348.127023465,5873.75390625,376.754431336254
1861,S/I-TCE/2,BHCB,70,1269.86927717,48113.90625,1375.65561461553
1862,S/I-TCE/2,BHCB,95,480.645374065,16242.306640625,520.711716317808
1863,S/I-TCE/2,BHCB,70,569.37169502,22088.9609375,617.336354660747
1864,S/I-TCE/2,BHCB,105,478.538428297,16348.671875,518.608387816514
1865,S/I-TCE/2,BHCB,105,478.978150185,16284.24609375,519.011394566707
1866,S/I-TCE/2,BHCB,105,528.223394996,21283.05859375,572.415521611587
1867,S/I-TCE/2,BHCS,8,586.185779149,22728.4453125,634.640040269855
1868,S/I-TCE/2,BHCB,90,311.247890356,5974.115234375,337.671239947081
1869,S/I-TCE/2,BHCB,90,311.249736704,5970.17578125,337.458275912972
1870,S/I-TCE/2,BHCB,45,573.117030553,19004.1484375,620.320798388525
1871,S/I-TCE/2,BHCB,45,362.303033271,9586.83203125,392.595529270991
1872,S/I-TCE/2,BHCB,100,518.110055775,16772.59375,560.63039630412
1873,S/I-TCE/2,BHCB,20,307.377681201,4708.658203125,333.352898141328
1874,S/I-TCE/2,BHCB,45,480.415316432,16399.3359375,520.577889871694
1875,S/I-TCE/2,BHCB,45,474.003402341,16937.765625,513.630881289378
1876,S/I-TCE/2,BHCB,45,662.393287471,23337.05078125,716.658749163547
1877,S/I-TCE/2,BHCB,160,551.696065041,19733.453125,597.189130981638
1878,S/I-TCE/2,BHCB,20,177.984853523,1448.755859375,192.764888346116
1879,S/I-TCE/2,BHCB,15,120.001657189,939.00390625,129.967085764395
1880,S/I-TCE/2,BHCB,125,845.592766957,38519.1328125,915.211707678938
1881,S/I-TCE/2,BHCB,160,463.173082777,14552.046875,501.708483505633
1882,S/I-TCE/2,BHCB,20,140.543407583,1418.087890625,152.213252547097
1883,S/I-TCE/2,BHCS,16,280.686999291,5462.625,304.330005463202
1884,S/I-TCE/2,BHCB,50,603.173114479,17559.5703125,654.391171756525
1885,S/I-TCE/2,BHCB,70,277.74942216,5473.96875,300.73362898508
1886,S/I-TCE/2,BHCS,5,334.297650975,6986.970703125,361.80977516538
1887,S/I-TCE/2,BHCS,8,492.492353175,14552.458984375,533.401776794376
1888,S/I-TCE/2,BHCB,70,424.91483942,13359.603515625,460.403340381589
1889,S/I-TCTC/22,BHCB,130,1109.26334261,38233.515625,1201.19982377687
1890,S/I-TCTC/22,BHCB,140,442.87014633,13168.85546875,479.878727759426
1891,S/I-TCTC/22,BHCB,55,407.856179807,6813.490234375,442.505776440495
1892,S/I-TCTC/22,BHCB,75,635.446624299,21321.818359375,689.219303453922
1893,S/I-TCTC/22,BHCB,70,501.416251287,11763.33984375,542.916828117032
1894,S/I-TCTC/22,BHCB,135,450.739519675,11697.890625,488.753008240512
1895,S/I-TCTC/22,BHCS,1,137.7060358,1187.435546875,149.007135810649
1896,S/I-TCTC/22,BHCS,2,60.510835961,270.830078125,65.5113217330069
1897,S/I-TCTC/22,BHCS,2,293.65150673,6632.30078125,318.136549261124
1898,S/I-TCTC/22,BHCS,3,162.750015493,1122.224609375,176.370519129184
1899,S/I-TCTC/22,BHCB,130,793.08925212,46885.95703125,859.993602103262
1900,S/I-TCTC/22,BHCB,70,511.338750116,13774.673828125,554.655809119247
1901,S/I-TCTC/22,BHCB,100,381.943712175,7738.9453125,413.929472112822
1902,S/I-TCTC/22,BHCS,8,296.110312325,6808.66796875,320.797062776534
1903,S/I-TCTC/22,BHCB,45,467.153025024,14646.6171875,506.107549103845
1904,S/I-TCTC/22,BHCB,35,426.256208552,8251.048828125,461.734141769146
1905,S/I-TCV/2,BHCS,1,212.572589721,2502.36328125,230.43693659241
1906,S/I-TCV/2,BHCS,1,85.7454905457,497.5234375,92.8320841234179
1907,S/I-TCV/2,BHCS,1,135.312691764,1287.236328125,146.647996183595
1908,S/I-TCV/2,BHCB,20,147.813191776,1608.95703125,160.197798335441
1909,S/I-TCV/2,BHCB,25,345.733535084,6802.4609375,374.348360220255
1910,S/I-TCV/2,BHCB,35,283.068159134,5419.958984375,306.42396241851
1911,S/I-TCV/2,BHCB,15,81.5224000702,473.7109375,88.305697318346
1912,S/I-TCV/2,BHCB,25,80.9989696391,479.28125,87.7446455468381
1913,S/I-TCV/2,BHCB,20,80.4773065359,470.35546875,87.1746848490023
1914,S/I-TCV/2,BHCB,55,378.661154707,9878.208984375,410.309857329051
1915,S/I-TCV/2,BHCB,30,495.8999603,12295.220703125,537.100811284739
1916,S/I-TCV/2,BHCS,1,193.08335268,914.00390625,208.895802567266
1917,S/I-TCV/2,BHCS,1,36.3644281353,72.47265625,39.3735234141255
1918,S/I-TCV/2,BHCB,45,399.941706497,9726.064453125,433.317855094363
1919,S/I-TCV/2,BHCB,15,140.097732438,1246.69140625,151.896968917884
1920,S/I-TCV/2,BHCS,1,135.946692311,1361.203125,147.283289055009
1921,S/I-TCV/2,BHCS,2,633.230634031,13094.201171875,685.835640214567
1922,S/I-TCV/2,BHCS,4,331.384060926,5701.013671875,359.023185159042
1923,S/I-TCV/2,BHCB,20,905.389387942,40579.482421875,982.175488059124
1924,S/I-TCV/2,BHCB,20,917.151985577,43170.78515625,994.053709366485
1925,S/I-TCV/2,BHCB,25,417.050807535,9256.11328125,452.12229280731
1926,S/I-TCV/2,BHCB,25,839.091767757,37385.740234375,909.204722562069
1927,S/I-TCV/2,BHCB,45,1047.28330362,64233.345703125,1134.92926463213
1928,S/I-TH/1,BHCS,1,53.117528562,169.501953125,57.4985813758058
1929,S/I-TH/1,BHCS,1,67.7331025718,254.54296875,73.3334740209275
1930,S/I-TH/1,BHCS,1,173.036796649,1871.982421875,187.47832173825
1931,S/I-TH/1,BHCS,1,171.265837744,1283.90234375,185.584435163968
1932,S/I-TOF/2,BHCS,2,346.700607262,5694.94140625,375.750498219059
1933,S/I-TOF/2,BHCS,1,694.016805091,32176.4296875,752.14887833903
1934,S/I-TOF/2,BHCS,1,31.0369833056,65.8671875,33.6407956609635
1935,S/I-TOF/2,BHCS,1,29.4400361723,56.345703125,31.8785273666942
1936,S/I-TOF/2,BHCS,1,55.3745103109,223.076171875,59.9579500527452
1937,S/I-TOF/2,BHCS,1,36.5651939943,83.31640625,39.5837476263424
1938,S/I-TOF/2,BHCS,1,70.155726901,306.34765625,75.9742095972212
1939,S/I-TOF/2,BHCS,1,84.8439963522,435.41796875,91.8708669296982
1940,S/I-TOF/2,BHCS,1,56.733337983,187.39453125,61.3577561366543
1941,S/I-TOF/2,BHCS,2,300.51822344,5323.619140625,325.588769970717
1942,S/I-TOTC/2,BHCS,1,823.132493877,20307.59765625,890.775958814302
1943,S/I-TOTC/2,BHCS,6,691.047601387,29315.447265625,748.068780902927
1944,S/I-TOTC/2,BHCS,1,142.176464215,872.646484375,153.879662742744
1945,S/I-TOTC/2,BHCS,1,35.1121727873,83.3046875,37.9994590778106
1946,S/I-TOTC/2,BHCS,2,94.7399862272,554.294921875,102.537601028477
1947,S/I-TOTC/2,BHCS,2,118.502268395,903.939453125,128.289355530334
1948,S/I-TOTC/2,BHCS,2,329.139312907,3904.3671875,356.203371231945
1949,S/I-TOTC/2,BHCS,1,99.2502588161,701.873046875,107.486712154415
1950,S/I-TOTC/2,BHCS,1,85.992860591,522.345703125,93.1210299726714
1951,S/I-TOTC/2,BHCS,4,299.862299339,5878.48046875,324.550074916906
1952,S/I-TOTC/2,BHCS,5,192.35052774,2457.14453125,208.15139499167
1953,S/I-TOTC/2,BHCS,1,91.8448587924,591.080078125,99.4812048852253
1954,S/I-TOTC/2,BHCS,1,40.4321959223,119.203125,43.7990476328723
1955,S/I-TOTC/2,BHCS,1,61.9774895836,297.396484375,67.083124202499
1956,S/I-TOTC/2,BHCS,1,83.9851962856,509.8671875,90.9572370878366
1957,S/I-TOTC/2,BHCS,1,87.9477018172,514.49609375,95.2970921361172
1958,S/I-TOTC/2,BHCS,3,72.5345210075,284.984375,78.5966522698134
1959,S/I-TOTC/2,BHCS,3,169.629381667,2097.49609375,183.688104967998
1960,S/I-TOTC/2,BHCS,2,320.963349087,5231.263671875,347.679669052759
1961,S/I-TOTC/2,BHCS,2,129.43763766,1196.916015625,140.181300273302
1962,S/I-TOTC/2,BHCS,2,374.458896436,9627.34765625,405.873456770551
1963,S/I-TOTC/2,BHCS,6,487.36729101,10525.45703125,527.155359339556
1964,S/I-TOTC/2,BHCN, ,373.240258854,6053.8046875,404.159851166184
1965,S/I-TOTC/2,BHCS,3,162.935418162,1695.908203125,176.309512686923
1966,S/I-TOTC/2,BHCS,1,72.8605889882,380.849609375,78.9216741910466
1967,S/I-TOTC/2,BHCS,12,330.718843203,4356.328125,357.955072492957
1968,S/I-TOTC/2,BHCS,1,60.8809348566,266.9140625,65.9153124509868
1969,S/I-TOTC/2,BHCS,12,225.384078558,2256.201171875,243.827536293729
1970,S/I-TOTC/2,BHCS,1,850.84383257,18515.423828125,920.947035000859
1971,S/I-TOTC/2,BHCS,2,104.407491026,558.234375,113.032557928022
1972,S/I-TOTC/2,BHCS,1,32.6663199496,77,35.3830654502848
1973,S/I-TOTC/2,BHCS,2,270.437847135,2438.380859375,292.475466169039
1974,S/I-TOTC/2,BHCS,2,98.9801751827,583.13671875,107.305013553384
1975,S/K10/25,BHCB,100,284.22846231,4574.69921875,308.382923127863
1976,S/K10/25,BHCB,100,251.817740456,3970.228515625,273.162670676081
1977,S/K10/25,BHCS,1,167.293081238,1534.51953125,181.468929423459
1978,S/K10/25,BHCB,36,331.675280191,7109.998046875,359.070933098732
1979,S/K10/25,BHCB,100,302.063544105,5171.7734375,327.608647349787
1980,S/K10/25,BHCB,80,416.145891872,7828.41796875,451.761790440675
1981,S/K10/25,BHCS,8,302.262739068,5684.798828125,327.857689365232
1982,S/K10/25,BHCS,5,99.4512900696,698.3359375,107.801030987432
1983,S/K10/25,BHCB,100,298.175340679,5085.20703125,323.385351672728
1984,S/K10/25,BHCB,80,398.862896307,7684.5,432.955122807924
1985,S/K10/25,BHCB,100,299.27327879,6252.5234375,324.423517855631
1986,S/K10/25,BHCB,120,217.181673945,1990.59375,235.51753326869
1987,S/K10/25,BHCB,80,263.506127012,4151.91015625,285.897196090955
1988,S/K10/25,BHCB,120,211.801479205,3065.39453125,229.616189405685
1989,S/K10/25,BHCB,100,434.963160153,13195.642578125,471.348729917777
1990,S/K10/25,BHCB,120,443.191703913,7079.900390625,480.428900769435
1991,S/K10/25,BHCB,100,306.970282276,6409.583984375,332.652396698576
1992,S/K10/25,BHCB,100,490.619665968,9522.259765625,531.765148280943
1993,S/K10/25,BHCB,80,420.235430309,8123.345703125,456.189636958874
1994,S/K10/25,BHCS,1,143.188708023,1489.076171875,155.122877755486
1995,S/K10/25,BHCB,80,345.146327245,6129.962890625,374.603403103706
1996,S/K10/25,BHCB,120,293.579589027,4925.212890625,318.441822186923
1997,S/K10/25,BHCB,100,261.063962532,4185.13671875,283.101427664439
1998,S/K10/25,BHCS,8,206.451309708,2817.71484375,223.615256875906
1999,S/K10/25,BHCB,120,407.321819929,7593.79296875,442.137910364296
2000,S/K10/25,BHCB,100,260.573601015,4191.79296875,282.569195778617
2001,S/K10/25,BHCS,3,109.658468328,817.2734375,118.92693607964
2002,S/K10/25,BHCS,6,51.4128736147,136.341796875,55.6275427374175
2003,S/K10/25,BHCB,100,317.359266464,5795.29296875,343.525329487706
2004,S/K10/25,BHCB,100,301.715691872,5155.02734375,327.227419799178
2005,S/K10/25,BHCB,100,260.901412596,4209.974609375,282.919169141912
2006,S/K10/25,BHCS,8,655.083208164,11379.38671875,709.811260553567
2007,S/K10/25,BHCB,100,562.084600924,13507.615234375,608.943953884827
2008,S/K10/25,BHCS,3,241.338987969,3710.896484375,261.528335826365
2009,S/K10/25,BHCB,80,205.327770918,2833.51953125,222.69169421532
2010,S/K10/25,BHCB,120,128.408565776,1147.427734375,139.080407210347
2011,S/K10/25,BHCB,80,400.863289078,6840.259765625,433.923147963352
2012,S/K10/25,BHCB,120,653.132135951,11906.193359375,708.319181441403
2013,S/K10/25,BHCB,120,406.7604223,7597.7890625,441.527149912855
2014,S/K10/25,BHCB,100,396.948293037,11489.130859375,430.068308655258
2015,S/K10/25,BHCB,100,376.866806989,6317.46484375,408.792680002367
2016,S/K10/25,BHCS,4,256.624414299,2670.896484375,278.134166424694
2017,S/K10/25,BHCS,8,127.53338262,1023.71484375,138.297235546917
2018,S/K10/25,BHCB,100,99.0052209769,691.525390625,107.243018171789
2019,S/K10/25,BHCB,80,236.627408237,3534.16015625,256.692226856466
2020,S/K10/25,BHCB,80,292.940407482,4986.048828125,317.858376697535
2021,S/K10/25,BHCB,100,294.282039457,5614.654296875,318.835239660221
2022,S/K10/25,BHCB,80,193.386031396,2158.0546875,209.745972378003
2023,S/K10/25,BHCB,80,424.813614803,8978.5625,461.112158409964
2024,S/K10/25,BHCS,8,204.898777115,2393.619140625,221.823396420821
2025,S/K10/25,BHCB,120,232.12114364,2491.771484375,251.906089936994
2026,S/K10/25,BHCB,80,319.00897088,5536.09765625,346.196498699192
2027,S/K10/25,BHCS,8,513.730595224,10379.978515625,556.299486745587
2028,S/K10/25,BHCB,100,342.184928259,7013.123046875,370.833306867166
2029,S/K10/25,BHCB,80,376.539858461,7116.244140625,408.694857219473
2030,S/K10/25,BHCB,100,366.484323265,9856.20703125,397.117292441361
2031,S/K10/25,BHCB,80,454.046751052,5404.52734375,492.725374290193
2032,S/K10/25,BHCB,120,393.972073875,7070.951171875,427.134067525584
2033,S/K10/25,BHCB,120,288.130184501,4842.0625,312.474185832114
2034,S/K10/25,BHCS,8,223.133173467,3403.244140625,241.984397598147
2035,S/K10/25,BHCB,120,295.866320656,5677.171875,320.829181760368
2036,S/K10/25,BHCB,80,463.246184412,13198.900390625,501.744220717392
2037,S/K10/25,BHCB,80,194.027147776,2589.380859375,210.413002407163
2038,S/K10/25,BHCB,100,449.920326533,14666.33203125,487.48251473466
2039,S/K10/25,BHCB,100,523.958925996,8151.787109375,567.863331931679
2040,S/K10/25,BHCB,100,272.959662352,2529.44921875,295.842504057332
2041,S/K10/25,BHCS,1,382.352197789,10078.212890625,414.183308520728
2042,S/K10/25,BHCB,80,330.002225747,5327.810546875,358.165547544495
2043,S/K10/25,BHCB,120,361.991496296,8843.12890625,391.931562702234
2044,S/K10/25,BHCB,120,194.605495519,2649.646484375,210.992765022072
2045,S/K10/25,BHCB,100,342.704990822,7034.380859375,371.400180140164
2046,S/K10/25,BHCB,100,492.976591751,16655.3984375,533.938892203375
2047,S/K10/25,BHCB,80,521.665664833,14613.234375,564.823481226343
2048,S/K10/25,BHCB,80,139.196034138,1082.193359375,150.975560081041
2049,S/K10/25,BHCS,8,156.345124442,1740.021484375,169.363061900724
2050,S/K10/25,BHCS,11,112.693943874,914.80859375,122.061571628925
2051,S/K10/25,BHCB,100,261.495851475,4223.87109375,283.566433885082
2052,S/K10/25,BHCB,80,123.260671361,995.853515625,133.44815837094
2053,S/K10/25,BHCB,120,399.10395018,8548.1953125,432.741485910233
2054,S/K10/25,BHCS,3,85.6576157558,445.888671875,92.9345298943183
2055,S/K10/25,BHCB,80,317.26468179,7133.87890625,343.680342674628
2056,S/K10/25,BHCB,100,320.277276956,5662.8671875,347.112372582747
2057,S/K10/25,BHCB,100,431.622508021,13668.37890625,467.717451575064
2058,S/K10/25,BHCB,120,380.136147683,6769.78125,411.824035356157
2059,S/K10/25,BHCB,80,409.338591551,7218.82421875,444.3946510205
2060,S/K10/25,BHCB,120,256.313606733,4109.35546875,277.942740781095
2061,S/K10/25,BHCB,80,421.104813828,8250.958984375,457.125925153843
2062,S/K10/25,BHCB,120,391.944644268,7252.6953125,425.430450117235
2063,S/K10/25,BHCB,100,519.887970245,11913.353515625,563.427858564826
2064,S/K10/25,BHCB,80,214.406424111,3118.421875,232.517598555559
2065,S/K10/25,BHCB,80,416.447664223,7802.498046875,452.091918631159
2066,S/K10/25,BHCB,120,364.854125732,6602.830078125,395.821515839987
2067,S/K10/25,BHCB,100,196.950600171,2685.69921875,213.315571954535
2068,S/K10/25,BHCS,13,218.024349521,3066.701171875,236.37260359858
2069,S/K10/25,BHCB,120,144.005654323,1482.99609375,155.970886562755
2070,S/K10/25,BHCB,80,249.4604936,3769.375,270.653395653074
2071,S/K10/25,BHCS,2,133.615915529,1042.201171875,144.686152000709
2072,S/K10/25,BHCS,4,108.002150579,844.263671875,117.077530676027
2073,S/K10/25,BHCS,8,483.554412411,13024.9375,523.541576699364
2074,S/K10/25,BHCB,80,559.29061491,19842.998046875,606.527917931615
2075,S/K10/25,BHCB,120,156.514348135,1789.1640625,169.581019640072
2076,S/K10/25,BHCS,3,352.68731651,6338.8359375,382.79834628377
2077,S/K10/25,BHCB,80,440.561432021,13837.0390625,477.599839846874
2078,S/K10/25,BHCB,120,404.02442837,12389.009765625,437.905471714989
2079,S/K10/25,BHCB,80,416.613909424,7782.51171875,452.274766179311
2080,S/K10/25,BHCS,3,78.2326361778,448.326171875,84.7741288178768
2081,S/K10/25,BHCB,100,261.485175261,4239.43359375,283.559031129093
2082,S/K10/25,BHCS,8,250.175546373,3110.38671875,271.230872480996
2083,S/K10/25,BHCB,120,332.258363547,5830.359375,360.428491960263
2084,S/K10/25,BHCB,100,786.920561689,33802.7578125,853.051173083206
2085,S/K10/25,BHCS,7,99.6999007547,698.75,108.102512208347
2086,S/K10/25,BHCB,140,1804.30884135,65644.3671875,1956.84913913797
2087,S/K10/25,BHCB,100,190.655881534,2338.1015625,206.413971200817
2088,S/K10/25,BHCB,100,253.447678605,4869.89453125,274.642471736563
2089,S/K10/25,BHCB,100,797.411304441,33365.48828125,863.143577425377
2090,S/K10/25,BHCB,100,366.355858187,9853.658203125,396.981415859579
2091,S/K10/25,BHCB,120,224.453969506,3363.75,243.301424836965
2092,S/K10/25,BHCS,1,390.690573661,9896.080078125,423.717136868915
