OBJECTID,PLAN_NO,ZONE_LABEL,DESC_ENG,DESC_CHT,SPUSE_ENG,SPUSE_CHT,SHAPE_Leng,Shape__Area,Shape__Area_2,Shape__Length_2
2665,S/H8/26,CDA,Comprehensive Development Area,綜合發展區, , ,429.555894634,13913.59375,13913.59375,465.355911270697
2666,S/H8/26,C/R,Commercial / Residential,商業 / 住宅, , ,340.976091849,6694.619140625,6694.619140625,368.949805327658
2667,S/H8/26,G/IC,"Government, Institution or Community",政府、機構或社區, , ,40.2078098723,106.66015625,106.66015625,43.5601610431384
2668,S/H8/26,C/R,Commercial / Residential,商業 / 住宅, , ,107.927052824,818.8515625,818.8515625,116.986589505491
2669,S/H8/26,C/R,Commercial / Residential,商業 / 住宅, , ,419.495406523,7854.177734375,7854.177734375,454.687114616471
2670,S/H8/26,R(A)1,Residential (Group A) 1,住宅(甲類)1, , ,549.907202093,20408.603515625,20408.603515625,595.792646042418
2671,S/H8/26,G/IC,"Government, Institution or Community",政府、機構或社區, , ,245.393253789,3780.921875,3780.921875,265.577821823577
2672,S/H8/26,C/R(4),Commercial / Residential (4),商業 / 住宅(4), , ,227.788325798,2171.462890625,2171.462890625,246.30224407303
2673,S/H8/26,O,Open Space,休憩用地, , ,124.95882035,603.888671875,603.888671875,135.61463092168
2674,S/H8/26,R(E),Residential (Group E),住宅(戊類), , ,267.51199695,3398.9765625,3398.9765625,289.447647858811
2675,S/H8/26,R(A)1,Residential (Group A) 1,住宅(甲類)1, , ,132.942195864,1374.708984375,1374.708984375,144.025278494949
